18:00,19:00,20:00,21:00,22:00,23:00,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00
50,62,78,63,63,78,48,63,66,62,63,60,62,63,63,47,66,73,47,47,65,49,62,47
63,66,49,64,47,188,63,78,63,44,63,46,47,63,63,61,62,47,63,65,61,62,47,60
64,62,47,63,64,51,65,118,63,60,62,61,62,65,61,63,59,63,62,47,62,63,63,78
49,64,47,59,62,48,47,115,46,62,47,65,63,63,62,64,62,66,62,47,47,47,63,59
48,67,48,62,63,65,63,140,63,63,54,47,62,66,65,76,67,59,62,63,62,61,47,50
62,62,66,49,63,60,47,62,64,64,63,47,47,47,60,64,97,43,63,49,63,63,63,67
63,66,47,48,48,63,62,65,63,46,62,63,47,47,47,78,58,46,50,65,63,63,49,47
67,65,78,47,51,62,62,76,62,47,47,47,47,46,63,61,59,49,61,63,48,48,47,58
78,59,67,80,63,64,62,66,64,62,47,63,63,63,65,65,79,64,62,64,47,47,62,65
64,47,61,61,63,47,47,63,47,63,62,62,62,80,47,263,79,63,62,47,63,63,64,47
48,66,50,62,47,65,52,59,47,47,63,62,47,63,66,96,62,61,47,63,62,62,47,60
62,63,43,47,65,63,47,60,68,66,47,62,62,65,56,63,65,78,79,62,63,47,65,60
63,63,63,78,64,79,63,62,49,49,63,63,63,66,65,63,58,63,47,50,78,63,65,62
63,62,59,62,94,60,48,59,62,63,62,47,47,50,64,93,60,157,62,63,47,48,61,60
62,65,47,61,79,47,46,64,46,48,62,48,47,63,59,49,63,59,48,64,64,49,76,47
62,62,59,64,47,61,47,80,63,64,62,62,47,63,79,66,65,48,66,63,47,64,59,47
65,62,63,66,63,66,63,63,64,62,65,47,47,63,61,50,60,63,63,47,60,62,61,46
63,51,47,65,49,59,64,59,63,65,63,48,62,49,61,63,62,69,47,94,96,63,47,62
47,47,48,63,62,63,47,66,62,63,47,47,62,63,65,63,47,112,64,70,65,62,65,47
65,60,63,60,62,62,63,62,62,63,62,64,63,48,66,62,63,31,63,46,63,66,63,47
59,63,80,63,62,63,49,62,62,49,62,51,63,63,59,110,93,58,47,50,62,64,47,63
78,64,65,63,62,63,47,47,63,62,62,63,62,94,62,49,79,62,66,51,54,62,47,65
65,46,61,65,47,47,63,50,63,47,58,63,62,66,60,64,50,61,62,64,78,63,78,63
45,65,62,62,62,64,46,99,63,64,47,47,47,47,48,64,72,64,47,65,63,62,64,62
50,64,50,79,50,61,47,65,66,48,63,62,62,49,47,62,62,49,51,47,64,63,47,47
63,49,47,50,47,78,63,62,48,63,63,47,63,66,47,108,67,62,50,47,61,63,63,63
64,63,60,59,50,62,65,63,47,62,63,63,62,66,63,62,48,63,62,65,45,47,64,62
65,48,62,78,46,63,63,47,78,64,46,63,47,62,62,49,59,66,64,60,67,64,47,48
63,62,63,62,62,65,47,47,47,94,63,47,47,62,63,65,63,78,62,49,60,62,65,63
46,31,62,78,48,63,64,47,62,62,47,48,47,63,63,76,62,60,47,48,390,62,50,62
96,171,47,94,109,60,63,50,63,62,62,64,47,47,47,47,47,62,46,62,69,92,47,63
61,65,50,64,47,62,63,63,47,47,62,78,63,66,62,59,45,60,46,47,60,66,63,63
62,49,64,65,62,66,62,63,63,65,47,63,63,62,48,60,47,80,47,47,63,62,47,63
63,47,61,79,49,62,64,62,47,65,46,63,46,51,63,96,49,49,47,50,66,63,49,50
53,46,66,47,63,49,65,63,63,47,63,64,63,48,62,47,78,158,63,49,47,63,65,47
66,47,59,62,46,46,64,47,63,94,50,64,47,47,63,65,65,47,62,63,63,47,63,66
64,47,66,78,63,63,62,64,63,64,56,65,63,63,63,60,79,47,62,62,62,47,48,49
61,61,61,83,78,62,63,47,46,63,64,63,63,63,63,64,61,64,63,63,66,64,66,63
78,185,47,63,47,62,47,63,49,62,47,50,46,63,66,61,79,63,47,62,44,63,63,78
105,188,63,49,64,60,46,79,63,61,47,47,62,63,59,62,68,80,62,62,59,47,47,47
62,63,79,63,47,62,51,47,64,45,47,64,47,51,66,48,45,77,63,62,62,46,63,48
124,65,63,62,47,47,62,63,63,48,49,47,63,64,62,64,60,63,47,47,59,64,58,47
110,61,63,63,66,65,47,52,46,62,47,64,47,63,63,62,67,50,63,65,92,63,65,63
74,62,63,64,47,47,65,62,65,47,63,63,63,63,47,63,65,47,63,63,60,62,53,47
47,63,62,63,63,63,62,79,78,47,63,64,62,70,62,64,61,47,63,66,51,64,79,62
60,62,62,67,78,45,50,64,48,43,62,47,63,62,60,62,61,47,63,62,74,78,63,49
62,78,63,62,63,37,63,47,47,47,47,47,47,63,62,63,94,144,65,63,59,44,62,63
63,55,47,59,62,48,62,63,63,62,47,62,47,62,66,68,62,62,47,62,45,59,63,47
63,64,62,64,63,62,65,46,48,62,48,47,63,63,60,60,58,47,47,49,46,47,64,63
63,47,79,47,47,281,62,66,62,66,65,62,47,63,47,82,78,64,46,48,48,63,47,47
63,62,62,63,79,47,95,49,66,51,52,64,47,64,46,66,65,61,64,66,47,50,49,63
47,63,63,62,62,47,63,65,63,64,62,66,46,49,47,63,63,62,63,68,60,55,63,50
61,63,62,66,62,60,46,44,62,63,47,64,47,64,47,59,60,65,63,375,62,49,47,48
63,62,63,65,50,55,63,76,78,47,71,63,47,48,47,47,64,47,47,60,94,62,64,63
63,49,48,60,46,48,63,51,47,63,47,62,47,63,47,49,78,63,63,61,63,47,49,47
64,62,77,62,65,64,63,46,62,48,47,64,63,65,61,62,62,46,47,63,62,62,62,50
64,62,64,63,46,47,62,55,51,63,58,50,62,63,47,65,79,78,47,47,89,69,47,63
62,66,63,78,47,63,63,47,64,78,62,47,63,46,63,66,63,63,78,62,62,64,47,63
63,47,61,66,63,62,63,63,47,66,49,62,63,48,61,52,50,47,65,47,62,63,47,63
109,63,48,65,47,66,65,49,62,47,49,66,47,63,66,65,62,48,63,62,61,63,65,63
79,64,109,66,47,60,50,50,47,46,47,64,47,63,62,46,62,47,63,50,64,49,63,46
79,62,63,60,49,77,48,64,78,50,47,60,62,70,62,60,109,63,60,62,61,50,78,63
63,66,47,77,48,50,62,81,31,55,65,59,47,64,60,63,62,67,62,47,66,62,125,64
59,47,62,63,47,49,62,64,63,47,63,63,47,62,47,64,62,62,66,63,48,64,62,47
62,62,65,63,63,51,49,62,64,49,63,62,63,64,78,46,63,47,47,63,61,66,64,64
63,62,63,63,62,62,48,48,47,62,48,49,47,62,47,61,62,49,66,63,64,63,47,48
62,63,63,81,64,49,63,63,66,63,63,63,47,65,47,62,47,47,47,62,60,62,61,47
48,63,63,64,63,64,63,47,47,69,64,63,47,55,60,66,60,63,46,63,63,64,63,47
63,62,62,60,79,60,47,47,51,78,62,48,63,79,63,75,63,46,64,48,63,47,49,50
63,62,344,62,47,44,50,81,47,55,47,62,47,47,47,63,47,112,63,49,62,63,47,49
60,62,64,62,62,62,63,62,50,64,47,47,47,48,32,47,62,79,62,62,60,62,63,46
63,49,63,47,47,110,48,47,47,64,63,63,125,563,63,63,47,47,49,64,56,50,64,47
78,62,62,63,63,62,63,62,62,63,49,80,46,47,47,65,63,59,63,62,63,110,47,49
63,55,62,65,63,47,188,47,47,62,95,63,47,61,62,77,62,62,47,63,63,44,62,63
60,62,62,62,64,66,49,47,46,47,64,78,47,65,63,61,159,63,65,64,62,46,62,63
99,48,79,47,47,77,62,63,62,49,65,63,63,47,62,62,80,47,64,63,62,62,63,47
65,47,63,62,62,49,64,47,47,52,47,63,46,59,63,62,60,46,47,63,62,64,63,79
56,62,63,65,65,47,47,50,62,48,66,63,63,78,47,78,62,47,54,47,78,64,48,65
63,63,64,60,62,62,49,64,65,62,62,63,63,62,81,65,63,47,50,63,53,79,46,62
45,50,76,63,63,64,48,63,47,65,47,62,63,63,60,63,47,63,63,64,78,60,64,47
61,43,62,62,46,66,48,50,47,47,47,63,62,63,79,188,66,47,63,47,63,49,62,62
84,64,64,64,62,47,63,51,46,67,47,49,46,62,47,48,48,62,48,63,65,74,79,49
60,62,62,47,47,63,46,48,63,46,47,63,63,78,61,50,48,63,63,63,48,79,49,47
92,62,63,94,47,62,47,66,63,47,47,67,63,64,63,63,61,94,63,47,78,47,54,63
94,47,61,47,62,65,47,62,63,47,47,78,63,78,77,62,46,47,63,50,62,63,63,47
78,51,47,110,63,62,62,49,47,63,64,78,47,93,50,250,43,49,62,62,63,78,64,47
62,64,63,46,65,61,46,63,66,47,63,47,46,78,61,62,61,90,47,63,46,62,66,63
79,47,62,80,65,61,50,50,64,64,62,62,47,66,65,78,95,64,47,47,61,62,78,46
64,62,50,63,62,63,64,64,63,47,47,52,47,63,64,65,62,63,63,63,61,79,61,49
61,47,47,61,48,79,62,63,47,63,55,49,47,63,49,47,63,65,65,47,46,47,48,50
63,47,63,77,47,47,51,46,62,47,50,47,63,64,63,60,64,60,47,46,62,64,62,63
75,47,63,47,47,79,49,47,63,65,47,63,62,61,62,46,63,50,63,63,47,47,49,47
47,63,62,48,62,61,62,65,62,63,65,62,47,62,64,63,50,66,78,62,48,62,64,63
50,47,47,62,62,66,63,63,63,47,46,63,63,62,61,62,63,61,47,63,46,70,63,62
46,55,49,80,63,59,64,62,47,47,48,45,63,63,65,62,64,62,65,47,61,63,47,62
60,62,64,48,47,63,65,62,47,63,48,63,63,47,62,63,64,66,47,63,65,65,48,63
62,48,77,94,62,47,48,63,48,78,67,64,46,70,77,78,49,64,51,48,61,47,62,63
62,47,47,60,62,48,62,63,62,63,49,61,47,94,62,64,61,63,47,65,49,66,64,50
126,47,95,62,47,63,47,63,63,47,47,63,63,64,62,63,98,60,46,46,65,63,60,46
78,78,63,64,47,47,47,47,64,47,46,78,62,64,61,47,63,49,62,64,60,63,63,64
62,62,61,63,47,47,47,66,61,63,62,50,63,68,47,62,61,50,62,63,49,63,47,47
60,65,66,80,47,61,63,65,63,47,65,47,62,49,46,66,78,61,62,62,63,66,47,63
52,63,50,64,48,62,47,63,47,47,47,60,47,62,62,60,66,62,47,47,80,48,59,63
58,46,59,60,48,63,47,62,47,47,47,62,63,63,49,79,59,65,64,48,62,63,63,62
59,50,64,66,47,49,65,63,44,47,63,48,63,87,65,63,66,76,50,47,62,47,50,66
63,53,94,62,64,60,47,47,44,47,63,66,48,61,60,78,59,62,62,47,50,47,63,142
47,62,63,64,47,62,63,63,46,62,54,47,46,49,47,47,63,63,47,62,63,64,50,47
63,66,46,64,48,63,46,111,50,50,47,59,47,66,65,61,50,49,65,141,78,47,47,47
68,47,48,94,62,50,63,62,62,48,63,63,63,64,78,63,78,60,50,63,50,62,63,64
65,64,61,63,63,63,64,63,70,47,48,62,47,70,47,156,66,67,64,62,76,94,51,47
62,66,64,50,47,47,47,47,63,46,48,80,47,63,60,62,62,62,48,48,63,62,62,47
47,62,64,49,47,47,62,64,48,47,47,64,46,66,62,49,63,62,65,47,63,46,56,46
63,61,47,47,47,62,46,62,62,47,62,65,47,49,63,66,78,49,47,78,63,46,47,64
47,47,61,109,64,48,50,63,50,109,47,64,47,65,47,60,47,58,47,123,60,65,51,47
141,47,63,65,66,61,47,63,52,50,47,61,47,63,46,62,62,48,63,46,63,49,63,63
59,50,62,62,65,59,63,49,62,48,48,47,47,49,60,63,62,47,66,63,63,47,62,47
93,62,62,47,63,63,63,63,66,64,47,63,62,63,62,61,62,62,61,62,69,64,49,52
61,65,66,63,47,48,64,64,62,47,62,65,62,46,63,63,79,140,63,82,62,62,63,47
45,62,59,63,62,63,62,47,47,49,62,60,47,51,63,78,109,63,63,47,61,64,62,65
66,62,62,78,46,62,63,51,63,49,47,61,62,47,62,63,62,63,62,61,78,60,49,62
69,47,65,62,47,78,63,47,47,50,63,78,63,62,62,63,65,49,65,47,63,62,64,79
125,110,47,79,64,46,47,63,52,63,48,61,62,50,48,49,109,61,62,92,65,47,63,63
63,62,60,62,64,48,48,63,62,47,47,63,47,64,61,65,65,63,50,64,76,62,62,62
73,47,60,78,47,78,63,63,46,62,46,48,47,47,62,79,57,44,47,78,64,62,47,47
63,46,62,62,47,62,47,47,47,64,49,47,47,63,47,62,48,64,63,55,62,47,62,47
62,54,62,63,46,63,63,47,63,78,47,63,63,62,47,59,60,49,62,81,62,47,47,47
62,63,64,47,63,63,65,63,63,63,62,62,62,110,60,62,63,47,62,75,78,49,66,112
62,47,61,49,63,62,47,62,50,47,63,47,47,79,64,66,47,63,47,63,79,46,60,60
62,63,47,62,61,63,47,63,60,63,48,62,63,61,63,63,66,78,48,75,63,78,66,47
62,47,47,61,62,65,62,63,65,48,62,48,63,63,61,50,46,66,63,124,78,47,63,47
47,64,62,62,62,60,63,63,63,65,62,53,63,64,63,47,62,51,64,47,61,63,47,61
62,62,47,60,48,63,62,48,63,62,63,62,46,65,63,96,47,62,63,63,82,48,50,62
63,63,61,63,63,63,47,63,49,62,62,48,63,62,62,79,62,66,66,47,65,60,62,64
50,63,63,125,49,49,64,94,63,47,47,62,63,47,50,61,63,59,62,63,64,80,62,62
64,63,63,62,62,62,51,63,47,47,48,62,47,63,62,67,109,48,66,62,62,60,64,81
65,50,62,79,63,48,67,66,63,47,63,63,63,47,94,63,63,80,48,63,63,75,47,65
62,199,62,62,50,47,46,45,63,49,48,60,46,64,63,102,48,61,63,63,63,93,47,47
65,49,94,64,47,63,47,50,49,63,62,47,46,62,62,78,63,63,49,47,49,63,64,63
49,62,47,66,62,62,49,62,65,47,63,49,47,54,63,47,78,48,47,62,65,79,62,47
64,46,62,60,66,63,63,63,62,47,47,47,47,63,47,64,62,63,47,93,60,61,47,62
65,63,78,59,56,60,47,50,49,47,47,49,63,78,50,46,62,63,47,47,62,63,51,62
62,63,63,48,65,97,47,64,62,51,46,64,62,66,60,47,62,50,47,96,97,66,63,63
63,63,47,62,63,48,62,51,50,49,62,63,63,65,62,61,64,63,49,46,62,63,63,63
76,50,63,78,42,47,312,63,49,48,47,78,63,63,65,62,62,63,564,78,59,48,60,64
63,63,47,78,66,61,62,62,62,63,46,50,47,65,47,63,65,78,50,48,63,47,78,62
47,63,62,78,65,45,66,47,61,48,50,63,63,62,60,66,60,63,61,51,62,47,48,62
63,47,49,66,48,61,63,63,47,59,63,50,63,65,47,49,145,47,46,50,62,63,63,47
63,47,62,62,63,61,47,47,63,63,65,50,47,46,63,74,81,52,59,66,78,46,62,63
63,64,48,47,47,66,50,94,62,62,63,64,62,63,62,47,48,78,79,46,47,47,66,62
94,63,62,78,61,59,60,75,47,49,47,63,47,63,79,62,76,49,77,77,64,63,47,63
62,63,65,62,47,47,47,62,50,48,66,63,47,51,61,78,79,61,62,63,48,47,62,63
63,63,63,63,176,50,81,47,47,62,63,49,62,63,66,62,63,64,50,61,60,78,78,62
64,48,78,62,63,47,60,50,64,47,63,47,47,62,66,63,61,62,47,109,48,62,62,47
47,46,62,63,78,59,47,65,60,65,47,47,63,48,63,62,64,49,63,62,125,69,85,47
64,47,62,62,59,62,62,94,63,62,65,62,47,66,66,78,59,63,63,78,63,56,93,79
63,47,63,62,63,62,47,64,62,66,47,63,47,47,47,66,53,75,78,63,62,63,62,62
62,63,62,62,60,65,63,50,63,47,47,62,62,47,59,77,61,158,49,62,64,66,66,63
50,59,63,62,78,47,63,47,47,47,63,63,63,78,63,63,62,63,63,64,61,63,44,63
63,47,78,94,126,66,49,47,46,81,63,62,63,125,64,64,125,49,61,62,66,47,47,47
62,63,65,67,47,60,63,47,64,49,63,47,47,62,62,63,62,63,47,63,59,65,59,63
62,50,62,63,78,47,63,64,63,63,47,63,63,66,78,61,94,64,49,66,63,47,63,48
79,47,60,62,62,62,45,64,48,64,62,62,62,90,62,62,63,92,47,62,63,50,48,63
78,63,47,47,47,47,47,60,65,47,62,142,62,63,60,61,63,62,47,61,62,63,47,63
48,48,63,78,62,48,47,63,47,60,62,78,47,62,66,62,63,48,63,60,63,63,49,50
80,62,78,64,47,47,47,64,63,79,63,61,63,47,47,65,92,60,49,63,47,62,60,62
125,64,62,50,78,62,63,48,48,62,66,47,63,62,59,70,63,63,63,47,64,63,80,63
62,62,63,62,63,60,49,62,45,62,46,50,47,63,62,47,67,48,63,62,63,63,63,62
63,49,63,70,62,47,79,49,62,47,50,63,47,62,65,62,64,63,47,63,65,62,85,47
66,48,63,66,65,63,62,63,48,63,47,64,63,60,62,62,90,62,63,47,78,47,64,62
62,65,64,48,59,62,78,63,45,78,47,78,47,64,60,63,64,78,50,47,62,65,64,47
64,62,60,65,49,62,50,48,62,63,47,60,47,63,65,66,78,62,47,62,63,63,61,49
64,47,65,60,47,63,62,63,65,63,50,64,47,65,47,63,63,48,47,78,62,63,44,62
45,63,63,47,63,62,64,49,61,47,54,64,47,62,64,66,63,61,47,47,64,65,47,47
81,62,62,63,47,63,47,66,62,63,66,64,63,63,48,50,47,64,78,62,54,62,62,65
63,62,60,64,62,50,63,62,47,63,81,49,47,63,60,48,78,66,59,63,63,64,47,47
48,62,66,61,49,61,47,51,66,62,47,51,46,65,36,62,64,59,49,62,63,66,78,49
46,62,55,62,47,47,66,55,66,62,62,79,109,63,65,47,47,63,65,47,61,78,64,62
64,63,62,47,47,47,49,65,66,50,60,63,94,66,60,61,61,48,59,61,64,62,65,47
55,49,78,61,62,47,63,64,65,47,49,63,63,63,62,63,72,47,63,47,62,64,48,47
62,64,62,61,63,66,48,47,62,63,47,62,62,66,62,78,60,142,64,62,62,62,63,64
65,46,47,62,63,47,48,65,48,65,63,63,62,62,61,63,140,62,47,46,62,47,62,46
63,51,130,78,62,62,63,62,47,47,62,47,46,63,63,62,63,79,49,47,63,66,48,72
63,65,62,47,50,63,59,47,61,46,63,63,47,46,51,78,63,112,67,63,46,46,66,63
63,78,58,61,63,78,66,47,79,47,64,47,63,64,48,64,59,78,46,64,79,48,46,47
47,46,47,63,47,47,66,63,63,47,63,63,47,63,47,63,48,78,64,63,62,47,65,46
63,63,63,48,78,47,62,47,65,50,49,63,63,71,47,62,47,62,61,47,63,64,65,48
62,47,62,62,63,62,47,81,61,63,47,63,63,66,59,62,63,49,47,47,62,55,63,62
63,62,47,63,65,62,65,47,47,65,63,47,47,62,63,108,62,43,62,47,125,56,47,63
47,47,47,47,63,64,47,65,60,62,47,64,47,63,46,64,66,49,46,62,47,65,78,63
62,56,60,78,63,61,67,65,47,63,45,62,47,63,66,64,47,47,52,47,50,94,60,45
47,47,63,93,63,63,47,62,62,64,65,50,63,49,59,60,109,59,47,46,49,62,79,78
78,63,62,65,47,47,50,47,62,62,50,62,46,63,63,65,47,47,62,63,62,66,63,63
78,48,46,66,47,47,45,48,62,63,60,63,47,62,63,60,78,63,47,47,66,63,59,66
65,63,47,63,63,64,47,69,63,50,60,78,63,63,48,63,47,81,62,62,64,63,62,63
45,47,51,59,48,50,47,48,65,63,44,47,62,63,48,64,66,65,63,62,75,62,63,47
63,63,47,63,47,61,51,63,47,63,62,47,63,63,48,49,65,75,49,63,63,64,62,64
64,60,64,62,49,47,47,62,78,63,63,65,63,47,47,47,92,63,64,47,48,62,51,47
63,63,62,62,51,49,62,63,47,63,62,78,63,63,73,47,65,110,62,47,63,62,64,50
49,78,47,62,63,47,50,63,93,63,66,66,47,64,63,60,94,77,62,62,61,49,64,47
63,65,62,78,63,47,47,62,59,47,62,66,47,65,47,46,47,62,64,47,48,47,63,63
52,62,51,79,62,61,47,59,49,50,49,49,47,94,63,54,61,65,66,63,47,65,63,63
61,79,63,64,53,62,48,64,63,63,62,62,46,63,66,62,49,60,47,47,62,62,63,51
63,67,63,48,63,62,63,54,62,60,62,65,47,62,62,63,60,63,49,47,62,47,62,48
110,62,47,63,63,65,62,64,91,49,45,47,63,48,48,65,112,62,78,62,51,47,59,64
62,64,62,64,94,47,63,55,62,62,79,49,64,50,62,75,49,125,62,47,63,63,60,50
63,63,63,79,49,60,63,63,78,47,63,63,63,64,65,63,60,50,63,62,83,72,59,63
61,63,63,61,45,63,62,47,48,49,63,48,64,66,63,62,312,72,65,48,64,62,47,64
61,47,48,63,60,47,52,64,59,63,66,64,63,66,45,49,45,78,64,49,70,79,63,47
47,46,44,77,62,62,63,109,60,47,62,62,63,47,63,63,63,65,63,50,55,46,50,62
62,63,47,80,64,72,62,49,65,63,63,50,49,78,65,63,62,47,63,63,64,59,65,48
63,63,58,62,110,63,63,74,63,47,64,66,47,63,76,62,282,65,63,62,53,78,63,50
81,47,47,63,67,47,64,79,50,64,46,62,62,50,46,61,63,60,62,49,62,62,63,62
63,47,63,47,63,61,47,45,63,66,63,63,47,47,47,49,65,49,64,49,48,62,62,47
63,63,62,78,48,62,62,63,47,65,62,50,63,63,47,63,78,59,64,62,63,62,65,47
66,63,62,61,47,47,56,46,64,63,63,63,47,66,63,64,78,65,47,62,62,64,47,62
66,50,62,78,48,80,63,49,64,47,62,79,63,63,59,62,63,60,48,46,78,55,94,62
62,63,63,63,64,63,47,64,64,50,48,51,47,63,63,63,63,78,63,49,50,62,60,65
63,63,63,63,47,60,47,63,62,47,63,62,47,48,62,62,60,63,47,62,78,62,49,63
63,64,47,93,92,62,49,47,63,62,47,47,63,65,62,62,94,64,63,46,63,63,63,47
62,45,47,62,48,63,65,63,62,47,62,62,62,63,52,62,62,79,64,63,49,65,47,64
47,49,46,69,49,65,63,65,65,47,80,63,63,72,61,47,235,47,47,62,63,64,47,62
62,66,47,63,50,63,63,63,63,46,63,62,62,47,43,47,67,79,64,63,60,63,47,48
47,62,47,78,47,60,47,63,62,64,63,50,47,46,62,59,63,49,66,64,62,46,64,46
63,64,63,46,66,62,47,61,49,63,46,62,63,49,62,63,47,61,62,49,61,63,47,62
62,47,62,63,63,67,64,63,62,64,63,60,46,63,69,62,205,64,64,64,62,47,63,47
45,65,47,60,63,62,47,50,63,47,47,96,63,63,49,63,126,61,78,64,78,47,61,47
62,63,47,65,63,63,47,78,65,62,65,47,62,47,53,60,66,110,61,64,66,62,63,48
62,47,62,78,47,59,65,49,46,50,62,62,47,62,49,50,63,62,43,64,47,65,62,65
64,47,47,64,63,62,47,60,50,46,62,65,63,47,62,61,63,62,47,65,82,47,47,47
63,65,46,78,67,47,47,62,62,62,63,77,63,78,46,63,47,60,62,64,47,63,47,63
64,62,46,62,65,62,65,61,68,50,47,79,63,47,79,47,47,62,49,50,59,47,66,48
47,62,47,63,65,50,47,47,63,47,47,61,62,63,47,109,78,64,50,65,63,78,47,62
62,79,47,94,47,63,62,46,66,47,47,75,63,110,62,66,64,46,62,47,62,49,64,47
63,63,49,63,61,47,64,47,65,46,47,63,63,66,62,50,63,78,62,64,65,47,49,65
47,62,47,66,65,48,63,63,46,47,63,62,62,59,62,65,63,47,47,63,47,63,65,47
63,46,47,65,47,46,63,49,66,49,47,79,47,62,63,62,63,47,48,66,55,63,64,62
69,63,47,74,51,64,47,63,64,47,63,62,46,47,65,60,59,59,63,50,53,79,63,61
44,47,62,65,47,79,63,63,64,63,47,47,47,49,47,62,47,63,63,60,85,66,47,63
49,62,47,78,31,63,62,46,63,64,46,61,47,79,67,63,164,78,63,63,66,63,46,47
63,62,63,63,48,48,48,64,62,50,44,77,47,109,49,64,47,65,47,50,59,47,62,46
47,50,63,82,63,61,63,62,64,48,47,63,47,79,47,62,63,47,48,48,65,126,63,48
63,63,47,63,47,63,47,47,65,64,47,62,62,79,60,63,63,78,62,49,63,65,47,47
64,65,47,90,47,62,62,63,64,63,63,67,47,64,47,64,47,63,64,49,60,62,64,66
46,48,50,65,66,43,50,66,47,47,48,55,63,50,63,51,44,62,79,63,62,66,46,47
66,49,47,62,47,63,47,47,94,47,49,54,47,79,47,61,66,50,65,46,79,63,64,65
47,62,63,47,63,65,47,60,47,63,204,47,47,63,63,62,79,55,53,63,63,64,62,47
65,65,47,47,65,60,47,67,63,46,62,63,62,62,63,63,63,64,63,47,62,81,63,62
50,46,63,47,47,48,62,63,50,62,63,62,63,63,70,47,62,62,63,62,63,78,63,63
62,47,47,77,63,62,47,62,66,63,62,45,47,62,47,47,67,47,47,65,47,62,62,32
62,49,47,79,47,47,47,49,66,62,157,63,63,50,45,63,58,78,51,47,50,62,47,48
50,45,46,63,48,49,62,46,63,50,59,63,47,63,92,59,62,62,49,62,54,47,62,62
62,48,63,61,47,47,48,78,47,78,63,47,47,65,66,62,63,47,63,63,62,47,63,47
47,47,47,66,46,49,47,48,59,64,63,59,47,64,59,45,60,47,50,53,64,46,62,63
66,47,47,62,47,61,47,47,63,61,62,51,63,47,59,65,65,47,64,63,77,80,63,47
47,46,63,61,62,63,47,50,66,49,359,63,47,47,63,43,60,78,68,49,63,64,55,62
63,64,47,62,62,64,49,82,64,47,47,61,47,62,47,60,63,78,47,47,65,50,47,66
62,63,62,63,54,62,47,47,48,62,47,63,63,63,65,63,64,48,63,63,62,47,47,50
62,96,48,64,65,61,47,62,63,47,47,46,47,62,60,81,79,78,47,64,75,47,62,63
47,113,62,62,47,65,47,47,48,64,63,63,63,63,47,47,122,125,44,47,65,67,62,62
65,47,47,94,47,47,47,63,60,46,47,63,47,62,62,47,63,78,63,62,63,62,62,47
63,65,49,78,64,66,47,112,63,64,49,50,63,61,62,60,65,49,63,49,60,77,47,47
64,62,63,48,63,60,63,66,64,63,344,63,46,63,62,63,49,62,62,46,63,49,63,62
62,62,46,63,63,62,52,94,46,47,47,64,47,62,62,47,50,47,48,65,62,48,61,50
62,65,64,64,80,60,47,49,47,50,63,63,63,47,78,62,62,48,50,64,64,47,63,64
62,62,63,61,78,48,62,66,63,63,63,62,47,63,63,44,60,92,78,66,62,62,63,48
63,64,63,60,62,47,62,48,64,63,62,63,47,62,47,63,47,63,65,63,50,65,63,47
61,63,62,62,64,61,50,48,61,63,360,47,47,47,65,80,62,62,47,64,46,62,47,47
47,62,47,48,61,63,47,63,50,62,47,46,47,62,63,47,80,63,62,47,78,47,50,61
47,67,47,65,62,63,66,62,65,62,44,63,47,47,60,66,60,62,63,62,47,63,62,62
62,64,63,47,63,66,62,79,53,61,47,64,47,48,63,64,60,62,63,47,63,47,65,66
91,62,47,48,62,59,50,63,50,45,46,63,63,78,47,62,62,64,47,47,47,63,65,78
63,62,65,64,66,48,62,47,50,47,63,78,46,63,972,47,45,49,47,64,62,64,66,47
62,63,62,59,78,62,47,62,63,55,62,46,63,46,47,61,52,62,63,47,66,63,63,50
64,63,47,64,78,64,62,59,64,49,50,64,47,48,62,63,65,49,63,47,47,62,64,47
62,63,47,48,46,49,62,47,78,47,61,67,62,63,63,63,67,62,49,47,59,48,63,63
64,50,47,47,78,59,64,66,47,47,61,63,47,63,63,60,60,61,51,63,44,47,62,51
65,64,62,47,47,63,63,49,50,64,482,68,62,63,46,63,62,49,54,47,62,71,63,47
47,66,66,62,47,44,47,50,63,64,63,49,63,62,46,49,63,62,63,47,63,64,61,47
60,62,63,62,109,49,47,63,109,65,63,64,63,63,59,62,47,62,65,47,64,64,62,63
48,63,63,64,63,47,47,63,78,63,63,63,47,64,47,63,60,64,47,49,61,63,47,62
63,62,63,61,54,61,62,63,78,62,44,66,47,78,47,63,64,79,47,63,64,64,63,66
63,48,46,63,63,62,62,62,59,46,65,63,94,63,96,47,68,60,94,63,47,62,63,47
126,66,47,64,62,62,78,63,62,64,47,62,94,65,47,78,79,64,47,49,77,62,63,64
64,63,51,47,98,46,49,47,63,47,47,47,63,63,46,78,62,63,47,46,47,49,64,47
62,47,47,49,62,64,47,54,63,61,60,48,63,63,59,63,54,65,64,47,50,63,63,45
63,62,46,47,50,61,49,46,62,62,64,49,47,62,47,64,60,60,48,62,47,62,50,47
64,62,47,47,51,47,46,63,63,46,61,79,62,47,47,47,62,47,66,63,47,63,47,47
62,47,47,60,63,61,62,47,51,61,63,47,63,62,47,46,65,63,46,60,46,47,62,63
62,50,46,78,67,62,47,63,66,61,60,63,63,47,47,64,63,64,63,66,123,63,63,62
