timestamp,"percentile_duration_100"
"2017-07-15T09:56:36Z","199.6645"
"2017-07-15T09:56:37Z","223.0941"
"2017-07-15T09:56:38Z","793.0397"
"2017-07-15T09:56:39Z","385.5534"
"2017-07-15T09:56:40Z","186.186"
"2017-07-15T09:56:41Z","194.3058"
"2017-07-15T09:56:42Z","228.6277"
"2017-07-15T09:56:43Z","211.5055"
"2017-07-15T09:56:44Z","206.0007"
"2017-07-15T09:56:45Z","203.8082"
"2017-07-15T09:56:46Z","209.1676"
"2017-07-15T09:56:47Z","370.9992"
"2017-07-15T09:56:48Z","220.4311"
"2017-07-15T09:56:49Z","559.4974"
"2017-07-15T09:56:50Z","184.8735"
"2017-07-15T09:56:51Z","190.6636"
"2017-07-15T09:56:52Z","213.4799"
"2017-07-15T09:56:53Z","184.1018"
"2017-07-15T09:56:54Z","197.0492"
"2017-07-15T09:56:55Z","194.8748"
"2017-07-15T09:56:56Z","199.7751"
"2017-07-15T09:56:57Z","213.8748"
"2017-07-15T09:56:58Z","205.4755"
"2017-07-15T09:56:59Z","216.5392"
"2017-07-15T09:57:00Z","371.1409"
"2017-07-15T09:57:01Z","206.1704"
"2017-07-15T09:57:02Z","222.0925"
"2017-07-15T09:57:03Z","452.616"
"2017-07-15T09:57:04Z","188.0189"
"2017-07-15T09:57:05Z","208.633"
"2017-07-15T09:57:06Z","190.5897"
"2017-07-15T09:57:07Z","182.5274"
"2017-07-15T09:57:08Z","363.0922"
"2017-07-15T09:57:09Z","196.0196"
"2017-07-15T09:57:10Z","380.0796"
"2017-07-15T09:57:11Z","508.177"
"2017-07-15T09:57:12Z","442.7846"
"2017-07-15T09:57:13Z","583.8014"
"2017-07-15T09:57:14Z","436.6471"
"2017-07-15T09:57:15Z","203.407"
"2017-07-15T09:57:16Z","194.1193"
"2017-07-15T09:57:17Z","196.0784"
"2017-07-15T09:57:18Z","396.3278"
"2017-07-15T09:57:19Z","204.8867"
"2017-07-15T09:57:20Z","580.0844"
"2017-07-15T09:57:21Z","643.9769"
"2017-07-15T09:57:22Z","1114.1092"
"2017-07-15T09:57:23Z","1115.9386"
"2017-07-15T09:57:24Z","3352.5413"
"2017-07-15T09:57:25Z","195.3222"
"2017-07-15T09:57:26Z","4583.6853"
"2017-07-15T09:57:27Z","5008.2378"
"2017-07-15T09:57:28Z","5246.1107"
"2017-07-15T09:57:29Z","5786.9225"
"2017-07-15T09:57:30Z","6417.0035"
"2017-07-15T09:57:31Z","184.3347"
"2017-07-15T09:57:32Z","6919.4392"
"2017-07-15T09:57:33Z","7869.7517"
"2017-07-15T09:57:34Z","186.0955"
"2017-07-15T09:57:35Z","8900.7255"
"2017-07-15T09:57:36Z","1051.0604"
"2017-07-15T09:57:37Z","9460.1266"
"2017-07-15T09:57:38Z","9505.9924"
"2017-07-15T09:57:39Z","9925.8994"
"2017-07-15T09:57:40Z","9871.9989"
"2017-07-15T09:57:41Z","9527.5401"
"2017-07-15T09:57:42Z","199.4133"
"2017-07-15T09:57:43Z","8895.8491"
"2017-07-15T09:57:44Z","8862.7862"
"2017-07-15T09:57:45Z","8856.5673"
"2017-07-15T09:57:46Z","198.8967"
"2017-07-15T09:57:47Z","8102.1066"
"2017-07-15T09:57:48Z","7437.8865"
"2017-07-15T09:57:49Z","7370.3292"
"2017-07-15T09:57:50Z","6337.2266"
"2017-07-15T09:57:51Z","182.5193"
"2017-07-15T09:57:52Z","5440.7919"
"2017-07-15T09:57:53Z","5369.4796"
"2017-07-15T09:57:54Z","5185.7258"
"2017-07-15T09:57:55Z","4138.0412"
"2017-07-15T09:57:56Z","4370.0143"
"2017-07-15T09:57:57Z","184.4893"
"2017-07-15T09:57:58Z","3099.1237"
"2017-07-15T09:57:59Z","3730.4309"
"2017-07-15T09:58:00Z","3316.2345"
"2017-07-15T09:58:01Z","185.702"
"2017-07-15T09:58:02Z","2689.5939"
"2017-07-15T09:58:03Z","223.1448"
"2017-07-15T09:58:04Z","2403.6246"
"2017-07-15T09:58:05Z","1665.5649"
"2017-07-15T09:58:06Z","1477.497"
"2017-07-15T09:58:07Z","1344.7173"
"2017-07-15T09:58:08Z","245.5726"
"2017-07-15T09:58:09Z","916.8763"
"2017-07-15T09:58:10Z","536.2323"
"2017-07-15T09:58:11Z","396.2152"
"2017-07-15T09:58:12Z","193.7273"
"2017-07-15T09:58:13Z","190.1395"
"2017-07-15T09:58:14Z","207.5921"
"2017-07-15T09:58:15Z","247.4593"
"2017-07-15T09:58:16Z","203.2522"
"2017-07-15T09:58:17Z","191.5626"
"2017-07-15T09:58:18Z","188.7272"
"2017-07-15T09:58:19Z","628.5396"
"2017-07-15T09:58:20Z","210.4443"
"2017-07-15T09:58:21Z","415.1645"
"2017-07-15T09:58:22Z","203.2291"
"2017-07-15T09:58:23Z","209.7187"
"2017-07-15T09:58:24Z","203.6738"
"2017-07-15T09:58:25Z","191.7405"
"2017-07-15T09:58:26Z","198.1446"
"2017-07-15T09:58:27Z","231.2221"
"2017-07-15T09:58:28Z","378.6231"
"2017-07-15T09:58:29Z","223.6811"
"2017-07-15T09:58:30Z","198.6493"
"2017-07-15T09:58:31Z","184.8174"
"2017-07-15T09:58:32Z","215.0982"
"2017-07-15T09:58:33Z","259.0992"
"2017-07-15T09:58:34Z","232.2835"
"2017-07-15T09:58:35Z","215.7913"
"2017-07-15T09:58:36Z","223.3679"
"2017-07-15T09:58:37Z","241.7136"
"2017-07-15T09:58:38Z","196.4416"
"2017-07-15T09:58:40Z","211.2652"
"2017-07-15T09:58:41Z","207.6261"
"2017-07-15T09:58:42Z","211.8556"
"2017-07-15T09:58:43Z","200.2924"
"2017-07-15T09:58:44Z","200.1406"
"2017-07-15T09:58:45Z","187.3779"
"2017-07-15T09:58:46Z","211.9178"
"2017-07-15T09:58:47Z","186.0142"
"2017-07-15T09:58:48Z","188.4601"
"2017-07-15T09:58:49Z","205.8726"
"2017-07-15T09:58:50Z","384.6871"
"2017-07-15T09:58:51Z","227.0829"
"2017-07-15T09:58:52Z","435.9356"
"2017-07-15T09:58:53Z","210.8059"
"2017-07-15T09:58:54Z","381.4103"
"2017-07-15T09:58:55Z","417.9998"
"2017-07-15T09:58:56Z","192.4432"
"2017-07-15T09:58:57Z","233.9764"
"2017-07-15T09:58:58Z","208.2052"
"2017-07-15T09:58:59Z","231.1857"
"2017-07-15T09:59:00Z","207.3505"
"2017-07-15T09:59:01Z","177.2512"
"2017-07-15T09:59:02Z","212.973"
"2017-07-15T09:59:03Z","268.0913"
"2017-07-15T09:59:04Z","183.4975"
"2017-07-15T09:59:05Z","192.4862"
"2017-07-15T09:59:06Z","211.7109"
"2017-07-15T09:59:07Z","640.6564"
"2017-07-15T09:59:08Z","217.597"
"2017-07-15T09:59:09Z","389.487"
"2017-07-15T09:59:10Z","387.2706"
"2017-07-15T09:59:11Z","182.6588"
"2017-07-15T09:59:12Z","419.3976"
"2017-07-15T09:59:13Z","378.4374"
"2017-07-15T09:59:14Z","401.1765"
"2017-07-15T09:59:15Z","227.5451"
"2017-07-15T09:59:16Z","239.1649"
"2017-07-15T09:59:17Z","223.0121"
"2017-07-15T09:59:18Z","235.3358"
"2017-07-15T09:59:19Z","182.5799"
"2017-07-15T09:59:20Z","188.5257"
"2017-07-15T09:59:21Z","229.5125"
"2017-07-15T09:59:22Z","610.8856"
"2017-07-15T09:59:23Z","753.0162"
"2017-07-15T09:59:24Z","196.2727"
"2017-07-15T09:59:25Z","891.9255"
"2017-07-15T09:59:26Z","530.6791"
"2017-07-15T09:59:27Z","3495.6429"
"2017-07-15T09:59:28Z","1684.3439"
"2017-07-15T09:59:29Z","202.0877"
"2017-07-15T09:59:30Z","258.4825"
"2017-07-15T09:59:31Z","1963.0121"
"2017-07-15T09:59:32Z","1069.328"
"2017-07-15T09:59:33Z","1231.9803"
"2017-07-15T09:59:34Z","551.7556"
"2017-07-15T09:59:35Z","442.3312"
"2017-07-15T09:59:36Z","185.7102"
"2017-07-15T09:59:37Z","196.3403"
"2017-07-15T09:59:38Z","217.1799"
"2017-07-15T09:59:39Z","477.7537"
"2017-07-15T09:59:40Z","376.3764"
"2017-07-15T09:59:41Z","373.8098"
"2017-07-15T09:59:42Z","199.2266"
"2017-07-15T09:59:43Z","415.7643"
"2017-07-15T09:59:44Z","197.1491"
"2017-07-15T09:59:45Z","392.7799"
"2017-07-15T09:59:46Z","211.615"
"2017-07-15T09:59:47Z","212.9556"
"2017-07-15T09:59:48Z","366.0737"
"2017-07-15T09:59:49Z","227.7329"
"2017-07-15T09:59:50Z","205.1322"
"2017-07-15T09:59:51Z","194.6008"
"2017-07-15T09:59:52Z","229.2788"
"2017-07-15T09:59:53Z","195.0903"
"2017-07-15T09:59:54Z","202.7165"
"2017-07-15T09:59:55Z","213.7733"
"2017-07-15T09:59:56Z","251.6412"
"2017-07-15T09:59:57Z","192.3276"
"2017-07-15T09:59:58Z","190.7022"
"2017-07-15T09:59:59Z","194.3342"
"2017-07-15T10:00:00Z","253.4819"
"2017-07-15T10:00:01Z","190.8424"
"2017-07-15T10:00:02Z","199.6948"
"2017-07-15T10:00:03Z","187.2959"
"2017-07-15T10:00:04Z","205.5626"
"2017-07-15T10:00:05Z","195.4679"
"2017-07-15T10:00:06Z","225.1392"
"2017-07-15T10:00:07Z","207.7363"
